"","X","charge120","charge240","city08","cityA08","cityCD","cityE","cityUF","combE","cylinders","drive","fuelCost08","fuelCostA08","fuelType","fuelType1","hlv","lv4","make","model","mpgData","phevBlended","pv2","pv4","range","rangeCity","rangeCityA","rangeHwy","rangeHwyA","trany","UCity","UCityA","VClass","year","youSaveSpend","guzzler","tCharger","sCharger","atvType","fuelType2","rangeA","evMotor"
"9641",26073,0,0,20,0,0,0,0,0,4,"Front-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.0986,0,"Standard Sport Utility Vehicle 2WD",2014,0,"",TRUE,NA,"","","",""
"9642",26075,0,0,23,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Ford","Escape FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",28.8,0,"Small Sport Utility Vehicle 2WD",2014,1250,"",TRUE,NA,"","","",""
"9643",26076,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Ford","Escape FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",27.4,0,"Small Sport Utility Vehicle 2WD",2014,750,"",TRUE,NA,"","","",""
"9644",26077,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Ford","Escape FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",27.4,0,"Small Sport Utility Vehicle 2WD",2014,750,"",NA,NA,"","","",""
"9645",26078,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,34,"Volvo","XC60 FWD","N","false",0,99,0,0,0,0,0,"Automatic (S6)",22.7,0,"Small Sport Utility Vehicle 2WD",2014,-1000,"",NA,NA,"","","",""
"9646",26079,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,37,"Volvo","XC70 FWD","N","false",0,98,0,0,0,0,0,"Automatic (S6)",22.7,0,"Small Sport Utility Vehicle 2WD",2014,-1000,"",NA,NA,"","","",""
"9647",26080,0,0,21,0,0,0,0,0,4,"All-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Ford","Escape AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",26.6,0,"Small Sport Utility Vehicle 4WD",2014,500,"",TRUE,NA,"","","",""
"9648",26081,0,0,22,0,0,0,0,0,4,"All-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,0,"Ford","Escape AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",28.4,0,"Small Sport Utility Vehicle 4WD",2014,750,"",TRUE,NA,"","","",""
"9649",26082,0,0,22,0,0,0,0,0,4,"All-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,0,"Subaru","Outback AWD","N","false",0,0,0,0,0,0,0,"Manual 6-spd",27.6104,0,"Small Sport Utility Vehicle 4WD",2014,500,"",NA,NA,"","","",""
"9650",26083,0,0,24,0,0,0,0,0,4,"All-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Subaru","Outback AWD","N","false",0,0,0,0,0,0,0,"Automatic (variable gear ratios)",30.2124,0,"Small Sport Utility Vehicle 4WD",2014,1250,"",NA,NA,"","","",""
"9651",26084,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Subaru","Outback AWD","N","false",0,0,0,0,0,0,0,"Automatic (S5)",21.8678,0,"Small Sport Utility Vehicle 4WD",2014,-1750,"",NA,NA,"","","",""
"9652",26086,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Volvo","XC70 AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.6794,0,"Small Sport Utility Vehicle 4WD",2014,-1750,"",TRUE,NA,"","","",""
"9653",26087,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Volvo","XC60 AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.6794,0,"Small Sport Utility Vehicle 4WD",2014,-1750,"",TRUE,NA,"","","",""
"9654",26088,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,0,"Volvo","XC70 AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",22.5644,0,"Small Sport Utility Vehicle 4WD",2014,-1000,"",NA,NA,"","","",""
"9655",26089,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Volvo","XC60 AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.9796,0,"Small Sport Utility Vehicle 4WD",2014,-1750,"",NA,NA,"","","",""
"9656",26090,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Buick","Enclave FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.6,0,"Standard Sport Utility Vehicle 2WD",2014,-2500,"",NA,NA,"","","",""
"9657",26091,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Traverse FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.6,0,"Standard Sport Utility Vehicle 2WD",2014,-2500,"",NA,NA,"","","",""
"9658",26092,0,0,15,11,0,0,0,0,8,"Rear-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Tahoe C10 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 2WD",2014,-4000,"",NA,NA,"FFV","E85","330",""
"9659",26093,0,0,15,11,0,0,0,0,8,"Rear-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Suburban C10 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 2WD",2014,-4000,"",NA,NA,"FFV","E85","410",""
"9660",26094,0,0,17,13,0,0,0,0,6,"Front-Wheel Drive",2600,3400,"Gasoline or E85","Regular Gasoline",0,0,"Ford","Explorer 2WD FFV","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.4,15.8,"Standard Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"FFV","E85","279",""
"9661",26095,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",21.4,0,"Standard Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"","","",""
"9662",26097,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"GMC","Acadia FWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.6,0,"Standard Sport Utility Vehicle 2WD",2014,-2500,"",NA,NA,"","","",""
"9663",26098,0,0,15,11,0,0,0,0,8,"Rear-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon C10 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 2WD",2014,-4000,"",NA,NA,"FFV","E85","330",""
"9664",26099,0,0,15,11,0,0,0,0,8,"Rear-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon XL C10 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 2WD",2014,-4000,"",NA,NA,"FFV","E85","410",""
"9665",26100,0,0,16,0,0,0,0,0,6,"Front-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Volvo","XC90 FWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",20.3,0,"Standard Sport Utility Vehicle 2WD",2014,-2500,"",NA,NA,"","","",""
"9666",26101,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Buick","Enclave AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Standard Sport Utility Vehicle 4WD",2014,-3250,"",NA,NA,"","","",""
"9667",26102,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Cadillac","SRX AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",19.7874,0,"Standard Sport Utility Vehicle 4WD",2014,-3250,"",NA,NA,"","","",""
"9668",26103,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Traverse AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Standard Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"","","",""
"9669",26104,0,0,17,12,0,0,0,0,6,"All-Wheel Drive",2750,3650,"Gasoline or E85","Regular Gasoline",0,0,"Ford","Explorer AWD FFV","N","false",0,0,0,0,0,0,0,"Automatic (S6)",20.6,15.3,"Standard Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"FFV","E85","260",""
"9670",26105,0,0,17,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",20.6,0,"Standard Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"","","",""
"9671",26106,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Ford","Explorer AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",19.8083,0,"Standard Sport Utility Vehicle 4WD",2014,-3250,"",TRUE,NA,"","","",""
"9672",26108,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"GMC","Acadia AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",19.7,0,"Standard Sport Utility Vehicle 4WD",2014,-3250,"",NA,NA,"","","",""
"9675",26114,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2900,0,"Regular","Regular Gasoline",0,0,"Volvo","XC90 AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",19.7,0,"Standard Sport Utility Vehicle 4WD",2014,-3250,"",NA,NA,"","","",""
"9732",26202,0,0,18,14,0,0,0,0,6,"Front-Wheel Drive",2450,3200,"Gasoline or E85","Regular Gasoline",0,16,"Buick","LaCrosse","N","false",0,100,0,0,0,0,0,"Automatic (S6)",23.6,17.4,"Midsize Cars",2014,-1000,"",NA,NA,"FFV","E85","300",""
"9733",26203,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,13,"Buick","Regal eAssist","N","false",0,98,0,0,0,0,0,"Automatic (S6)",31.5,0,"Midsize Cars",2014,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
"9734",26204,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Buick","LaCrosse eAssist","N","false",0,100,0,0,0,0,0,"Automatic (S6)",31.5,0,"Midsize Cars",2014,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
"9735",26205,0,0,17,12,0,0,0,0,6,"All-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,16,"Buick","LaCrosse AWD","N","false",0,100,0,0,0,0,0,"Automatic (S6)",21.4,14.9,"Midsize Cars",2014,-1750,"",NA,NA,"FFV","E85","270",""
"9736",26207,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS Sedan AWD","N","false",0,97,0,0,0,0,0,"Automatic (S6)",22.5,0,"Midsize Cars",2014,-1000,"",NA,NA,"","","",""
"9737",26208,0,0,18,0,0,0,0,0,6,"All-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,14,"Cadillac","CTS AWD","N","false",0,97,0,0,0,0,0,"Automatic (S6)",22.1,0,"Midsize Cars",2014,-1000,"",NA,NA,"","","",""
"9738",26209,0,0,18,0,0,0,0,0,6,"Rear-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,15,"Cadillac","CTS","N","false",99,99,0,0,0,0,0,"Automatic (S6)",22.4,0,"Midsize Cars",2014,-1000,"",NA,NA,"","","",""
"9739",26210,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Malibu","N","false",0,100,0,0,0,0,0,"Automatic (S6)",26,0,"Midsize Cars",2014,500,"",TRUE,NA,"","","",""
"9740",26211,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,16,"Chevrolet","Malibu eAssist","N","false",0,100,0,0,0,0,0,"Automatic (S6)",31.5,0,"Midsize Cars",2014,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
"9741",26212,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Sonic 5","N","false",0,91,0,0,0,0,0,"Automatic (S6)",31.4345,0,"Midsize Cars",2014,2000,"",NA,NA,"","","",""
"9747",26220,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",3000,0,"Premium","Premium Gasoline",0,18,"Cadillac","XTS AWD","N","false",0,104,0,0,0,0,0,"Automatic (S6)",19.8,0,"Large Cars",2014,-3750,"",TRUE,NA,"","","",""
"9748",26221,0,0,25,0,0,0,0,0,4,"Front-Wheel Drive",1800,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Impala eAssist","N","false",0,105,0,0,0,0,0,"Automatic (S6)",31.5,0,"Large Cars",2014,2250,"",NA,NA,"Hybrid","","","115V Li-Ion"
"9749",26222,0,0,18,13,0,0,0,0,6,"Front-Wheel Drive",2350,3200,"Gasoline or E85","Regular Gasoline",0,19,"Chevrolet","Impala Limited","N","false",0,105,0,0,0,0,0,"Automatic 6-spd",22.3,16.9,"Large Cars",2014,-500,"",NA,NA,"FFV","E85","280",""
"9758",26232,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,28,"Chevrolet","Equinox FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",20.7,0,"Small Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"","","",""
"9759",26233,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,28,"Chevrolet","Equinox FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",28.3968,0,"Small Sport Utility Vehicle 2WD",2014,1250,"",NA,NA,"","","",""
"9760",26234,0,0,17,13,0,0,0,0,6,"Front-Wheel Drive",2600,3200,"Gasoline or E85","Regular Gasoline",0,28,"Chevrolet","Equinox FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.3,16.9,"Small Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"FFV","E85","330",""
"9761",26235,0,0,17,0,0,0,0,0,6,"Front-Wheel Drive",2600,0,"Regular","Regular Gasoline",0,28,"GMC","Terrain FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",20.7,0,"Small Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"","","",""
"9762",26236,0,0,22,0,0,0,0,0,4,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,28,"GMC","Terrain FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",28.3968,0,"Small Sport Utility Vehicle 2WD",2014,1250,"",NA,NA,"","","",""
"9763",26237,0,0,17,13,0,0,0,0,6,"Front-Wheel Drive",2600,3200,"Gasoline or E85","Regular Gasoline",0,28,"GMC","Terrain FWD","N","false",0,100,0,0,0,0,0,"Automatic 6-spd",22.3,16.9,"Small Sport Utility Vehicle 2WD",2014,-1750,"",NA,NA,"FFV","E85","330",""
"9766",26241,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2500,0,"Premium","Premium Gasoline",0,0,"Volkswagen","Tiguan","N","false",0,0,0,0,0,0,0,"Automatic (S6)",25.9873,0,"Small Sport Utility Vehicle 2WD",2014,-1250,"",TRUE,NA,"","","",""
"9767",26242,0,0,18,0,0,0,0,0,4,"Front-Wheel Drive",2700,0,"Premium","Premium Gasoline",0,0,"Volkswagen","Tiguan","N","false",0,0,0,0,0,0,0,"Manual 6-spd",21.7,0,"Small Sport Utility Vehicle 2WD",2014,-2250,"",TRUE,NA,"","","",""
"9770",26246,0,0,23,0,0,0,0,0,4,"All-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,0,"Buick","Encore AWD","N","false",0,0,0,0,0,0,0,"Automatic (S6)",29.4,0,"Small Sport Utility Vehicle 4WD",2014,1250,"",TRUE,NA,"","","",""
"9771",26247,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Equinox AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Small Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"","","",""
"9772",26248,0,0,20,0,0,0,0,0,4,"All-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"Chevrolet","Equinox AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.8453,0,"Small Sport Utility Vehicle 4WD",2014,0,"",NA,NA,"","","",""
"9773",26249,0,0,20,14,0,0,0,0,4,"All-Wheel Drive",2250,3000,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Equinox AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.8453,18.2863,"Small Sport Utility Vehicle 4WD",2014,0,"",NA,NA,"FFV","E85","320",""
"9774",26251,0,0,16,0,0,0,0,0,6,"All-Wheel Drive",2750,0,"Regular","Regular Gasoline",0,0,"GMC","Terrain AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.1,0,"Small Sport Utility Vehicle 4WD",2014,-2500,"",NA,NA,"","","",""
"9775",26252,0,0,20,0,0,0,0,0,4,"All-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,0,"GMC","Terrain AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.8453,0,"Small Sport Utility Vehicle 4WD",2014,0,"",NA,NA,"","","",""
"9776",26253,0,0,20,14,0,0,0,0,4,"All-Wheel Drive",2250,3000,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Terrain AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",25.8453,18.2863,"Small Sport Utility Vehicle 4WD",2014,0,"",NA,NA,"FFV","E85","320",""
"9780",26257,0,0,14,10,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"Cadillac","Escalade 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.3,12.5,"Standard Sport Utility Vehicle 2WD",2014,-5000,"",NA,NA,"FFV","E85","310",""
"9781",26258,0,0,14,10,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"Cadillac","Escalade ESV 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.3,12.5,"Standard Sport Utility Vehicle 2WD",2014,-5000,"",NA,NA,"FFV","E85","380",""
"9782",26259,0,0,14,10,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon C10 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",13.9868,10.1061,"Standard Sport Utility Vehicle 2WD",2014,-5000,"",NA,NA,"FFV","E85","310",""
"9783",26260,0,0,14,10,0,0,0,0,8,"Rear-Wheel Drive",3250,4250,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon XL C10 2WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.3,12.5,"Standard Sport Utility Vehicle 2WD",2014,-5000,"",NA,NA,"FFV","E85","380",""
"9785",26264,0,0,13,10,0,0,0,0,8,"All-Wheel Drive",3450,4250,"Gasoline or E85","Regular Gasoline",0,0,"Cadillac","Escalade AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.1,12.3,"Standard Sport Utility Vehicle 4WD",2014,-6000,"",NA,NA,"FFV","E85","310",""
"9786",26265,0,0,13,9,0,0,0,0,8,"All-Wheel Drive",3700,5100,"Gasoline or E85","Regular Gasoline",0,0,"Cadillac","Escalade ESV AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",15.4,11.1,"Standard Sport Utility Vehicle 4WD",2014,-7250,"",NA,NA,"FFV","E85","320",""
"9787",26266,0,0,15,11,0,0,0,0,8,"4-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Tahoe K10 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 4WD",2014,-4000,"",NA,NA,"FFV","E85","330",""
"9788",26267,0,0,15,11,0,0,0,0,8,"4-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"Chevrolet","Suburban K10 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 4WD",2014,-4000,"",NA,NA,"FFV","E85","410",""
"9789",26268,0,0,15,11,0,0,0,0,8,"4-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon XL K10 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 4WD",2014,-4000,"",NA,NA,"FFV","E85","410",""
"9790",26269,0,0,15,11,0,0,0,0,8,"4-Wheel Drive",3050,3950,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon K10 4WD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",18.3,13.4,"Standard Sport Utility Vehicle 4WD",2014,-4000,"",NA,NA,"FFV","E85","330",""
"9791",26270,0,0,13,10,0,0,0,0,8,"All-Wheel Drive",3450,4250,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon Denali K10 AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",17.1,12.3,"Standard Sport Utility Vehicle 4WD",2014,-6000,"",NA,NA,"FFV","E85","310",""
"9792",26271,0,0,13,9,0,0,0,0,8,"All-Wheel Drive",3700,5100,"Gasoline or E85","Regular Gasoline",0,0,"GMC","Yukon XL K10 AWD","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",15.4,11.1,"Standard Sport Utility Vehicle 4WD",2014,-7250,"",NA,NA,"FFV","E85","320",""
"9794",26277,0,0,21,0,0,0,0,0,4,"Front-Wheel Drive",2150,0,"Regular","Regular Gasoline",13,0,"Dodge","Dart","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",26.6,0,"Midsize Cars",2013,500,"",NA,NA,"","","",""
"9796",26280,0,0,28,0,0,0,0,0,4,"Front-Wheel Drive",1600,0,"Regular","Regular Gasoline",0,15,"Mazda","6","N","false",0,100,0,0,0,0,0,"Automatic (S6)",36.3466,0,"Midsize Cars",2014,3250,"",NA,NA,"","","",""
"9820",26311,0,0,19,0,0,0,0,0,4,"All-Wheel Drive",2350,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS Sedan AWD","N","false",0,97,0,0,0,0,0,"Automatic (S6)",25.1,0,"Midsize Cars",2014,-500,"",TRUE,NA,"","","",""
"9821",26312,0,0,20,0,0,0,0,0,4,"Rear-Wheel Drive",2250,0,"Regular","Regular Gasoline",0,13,"Cadillac","CTS Sedan","N","false",0,97,0,0,0,0,0,"Automatic (S6)",25,0,"Midsize Cars",2014,0,"",TRUE,NA,"","","",""
"9822",26313,0,0,26,0,0,0,0,0,4,"Front-Wheel Drive",1750,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Sonic 5","N","false",0,91,0,0,0,0,0,"Manual 5-spd",33.9,0,"Midsize Cars",2014,2500,"",NA,NA,"","","",""
"9827",26319,0,0,29,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",22,0,"Mazda","3 5-Door","N","false",0,0,0,0,0,0,0,"Manual 6-spd",37.6,0,"Midsize Cars",2014,3500,"",NA,NA,"","","",""
"9828",26320,0,0,30,0,0,0,0,0,4,"Front-Wheel Drive",1550,0,"Regular","Regular Gasoline",22,0,"Mazda","3 5-Door","N","false",0,0,0,0,0,0,0,"Automatic (S6)",38.6,0,"Midsize Cars",2014,3500,"",NA,NA,"","","",""
"9831",26323,0,0,30,0,0,0,0,0,4,"Front-Wheel Drive",1700,0,"Diesel","Diesel",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Auto(AM-S6)",37.9,0,"Midsize Cars",2014,2750,"",TRUE,NA,"Diesel","","",""
"9832",26324,0,0,31,0,0,0,0,0,4,"Front-Wheel Drive",1650,0,"Diesel","Diesel",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Manual 6-spd",38.2,0,"Midsize Cars",2014,3000,"",TRUE,NA,"Diesel","","",""
"9833",26325,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Manual 5-spd",30.2365,0,"Midsize Cars",2014,2000,"",TRUE,NA,"","","",""
"9834",26326,0,0,24,0,0,0,0,0,4,"Front-Wheel Drive",1850,0,"Regular","Regular Gasoline",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Automatic (S6)",30.1774,0,"Midsize Cars",2014,2000,"",TRUE,NA,"","","",""
"9835",26327,0,0,22,0,0,0,0,0,5,"Front-Wheel Drive",2100,0,"Regular","Regular Gasoline",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Automatic (S6)",27.0521,0,"Midsize Cars",2014,750,"",NA,NA,"","","",""
"9836",26329,0,0,22,0,0,0,0,0,5,"Front-Wheel Drive",2000,0,"Regular","Regular Gasoline",0,16,"Volkswagen","Passat","N","false",0,102,0,0,0,0,0,"Manual 5-spd",26.1092,0,"Midsize Cars",2014,1250,"",NA,NA,"","","",""
"9837",26330,0,0,18,0,0,0,0,0,6,"Front-Wheel Drive",2450,0,"Regular","Regular Gasoline",0,19,"Chevrolet","Impala","N","false",0,105,0,0,0,0,0,"Automatic (S6)",22.4585,0,"Large Cars",2014,-1000,"",NA,NA,"","","",""
"9845",26338,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,0,"Chrysler","Town and Country","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.4,15.1,"Minivan - 2WD",2014,-1750,"",NA,NA,"FFV","E85","280",""
"9846",26340,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,0,"Dodge","Grand Caravan","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",21.4,15.1,"Minivan - 2WD",2014,-1750,"",NA,NA,"FFV","E85","280",""
"9847",26341,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2600,3650,"Gasoline or E85","Regular Gasoline",0,0,"Volkswagen","Routan","N","false",0,0,0,0,0,0,0,"Automatic 6-spd",20.8,14.7,"Minivan - 2WD",2014,-1750,"",NA,NA,"FFV","E85","280",""
"9848",26342,0,0,17,12,0,0,0,0,6,"Front-Wheel Drive",2750,3650,"Gasoline or E85","Regular Gasoline",0,10,"Chevrolet","Captiva FWD","N","false",0,94,0,0,0,0,0,"Automatic 6-spd",20.7,15.1,"Small Sport Utility Vehicle 2WD",2014,-2500,"",NA,NA,"FFV","E85","270",""
